Measure Time,Cuv. No.,Point,Check,SD: 340,SD: 380,SD: 410,SD: 450,SD: 480,SD: 520,SD: 540,SD: 570,SD: 600,SD: 660,SD: 700,SD: 750,SD: 800,OD: 340,OD: 380,OD: 410,OD: 450,OD: 480,OD: 520,OD: 540,OD: 570,OD: 600,OD: 660,OD: 700,OD: 750,OD: 800,
2026/05/15 11:49:23,68,Pw4,1,22672,24246,18054,15243,17733,16693,15040,12972,11207,14715,12820,18425,18595,1.3621,0.9385,0.8901,0.8792,0.7156,0.6979,0.759,0.8348,0.902,0.7109,0.671,0.4921,0.4575,Measure
2026/05/15 11:49:23,67,Pw5,1,4704,8353,5355,3436,3497,2538,2187,1853,1889,2558,922,3954,4906,1.3621,0.9404,0.8915,0.8799,0.7169,0.6994,0.7604,0.8356,0.9023,0.7106,0.671,0.493,0.4597,Measure
2026/05/15 11:49:23,66,Pw6,1,4356,8093,5656,3799,4035,3393,3026,2667,2512,3263,2175,4706,5514,1.3607,0.94,0.8931,0.8822,0.7192,0.7021,0.763,0.838,0.9045,0.7122,0.6727,0.4937,0.4597,Measure
2026/05/15 11:49:23,65,Pw7,1,5685,9262,6499,4784,5107,4264,3783,3176,2973,4193,3374,5871,6672,1.3641,0.941,0.8939,0.8837,0.7205,0.7031,0.7639,0.8387,0.9051,0.7127,0.6738,0.4942,0.46,Measure
2026/05/15 11:49:32,72,Pw1,1,3995,7832,6199,4864,5590,5069,4555,3887,3492,4639,4054,6091,6186,1.3511,0.9327,0.8863,0.8761,0.7137,0.6971,0.7584,0.834,0.9008,0.7092,0.6703,0.4915,0.4587,Measure
2026/05/15 11:49:32,71,Pw2,1,2536,5270,3279,2155,2556,2837,2778,2731,2549,3207,4272,4094,3957,1.3703,0.9497,0.9004,0.8881,0.7247,0.7071,0.7679,0.843,0.9095,0.7172,0.6773,0.4987,0.4655,Measure
2026/05/15 11:49:32,70,Pw3,1,5563,9360,6698,4856,5525,4678,4234,3831,3787,4918,3304,7267,8515,1.3688,0.9465,0.8971,0.8855,0.7223,0.7043,0.7651,0.8401,0.9066,0.7146,0.6748,0.4967,0.4631,Measure
2026/05/15 11:49:32,69,Pw4,1,3558,7330,5100,3168,3332,2748,2466,2274,2191,2776,1779,4009,4682,1.3536,0.9319,0.885,0.8752,0.7127,0.6958,0.757,0.8324,0.8992,0.7076,0.6688,0.4901,0.4565,Measure
2026/05/15 11:49:32,68,Pw5,1,23441,25035,18823,15989,18676,17474,15782,13610,11776,15492,13540,19405,19539,1.3633,0.9395,0.891,0.88,0.7163,0.6986,0.7597,0.8354,0.9026,0.7114,0.6716,0.4926,0.458,Measure
2026/05/15 11:49:32,67,Pw6,1,4820,8387,5445,3349,3465,2589,2216,1924,1877,2751,976,4061,4979,1.3625,0.9407,0.8916,0.88,0.717,0.6994,0.7604,0.8356,0.9023,0.7105,0.671,0.4931,0.4597,Measure
2026/05/15 11:49:32,66,Pw7,1,4086,7823,5543,3667,3997,3344,2906,2592,2545,3302,2158,4632,5475,1.3605,0.9398,0.8929,0.8821,0.7192,0.702,0.7629,0.838,0.9044,0.7122,0.6727,0.4936,0.4596,Measure
2026/05/15 11:49:41,73,Pw1,1,1017,2455,2991,4545,6378,7434,7085,6507,6107,8467,8852,11595,12219,1.3697,0.948,0.9004,0.889,0.725,0.7072,0.7683,0.8442,0.9115,0.7198,0.6798,0.5,0.4658,Measure
2026/05/15 11:49:41,72,Pw2,1,1876,3447,1857,1649,2400,3336,3260,3309,3182,4082,5554,4889,5030,1.3552,0.9369,0.8906,0.8803,0.7179,0.7012,0.7625,0.8381,0.9049,0.7133,0.6744,0.4956,0.4628,Measure
2026/05/15 11:49:41,71,Pw3,1,4240,8787,6833,5351,5976,4997,4505,3864,3622,4647,3224,6210,6975,1.3665,0.9455,0.8961,0.8836,0.7201,0.7023,0.7631,0.8381,0.9046,0.7123,0.6724,0.4941,0.4605,Measure
2026/05/15 11:49:41,70,Pw4,1,5582,9484,6746,4832,5449,4625,4217,3897,3775,5024,3317,7320,8511,1.3694,0.9467,0.8974,0.8857,0.7225,0.7044,0.7653,0.8402,0.9068,0.7147,0.6749,0.4968,0.4632,Measure
2026/05/15 11:49:41,69,Pw5,1,3668,7432,5041,3177,3405,2746,2467,2155,2171,2819,1790,3912,4764,1.3535,0.9318,0.885,0.8752,0.7127,0.6959,0.757,0.8324,0.8993,0.7077,0.6689,0.4902,0.4566,Measure
2026/05/15 11:49:41,68,Pw6,1,22910,24534,18328,15538,18051,16985,15211,13113,11272,14862,12897,18557,18665,1.362,0.9386,0.8902,0.8794,0.7157,0.698,0.7592,0.8349,0.9021,0.7109,0.6711,0.4922,0.4576,Measure
2026/05/15 11:49:41,67,Pw7,1,4932,8175,5381,3389,3457,2570,2182,1894,1863,2598,978,4012,4876,1.3621,0.9404,0.8915,0.8799,0.7169,0.6994,0.7604,0.8356,0.9024,0.7106,0.671,0.4931,0.4598,Measure
2026/05/15 11:49:51,74,Pw1,1,4875,7322,4896,2936,2960,2129,1876,1590,1576,2049,1115,2875,3351,1.355,0.9338,0.8866,0.8768,0.7141,0.6969,0.758,0.8336,0.9004,0.7085,0.6688,0.489,0.4555,Measure
2026/05/15 11:49:51,73,Pw2,1,3710,6718,4892,3576,3928,3918,3814,3796,3699,4522,4406,6415,6955,1.3684,0.9466,0.899,0.8876,0.7237,0.7058,0.767,0.8428,0.91,0.7185,0.6785,0.4987,0.4644,Measure
2026/05/15 11:49:51,72,Pw3,1,3130,6449,4019,2169,2029,1309,1074,930,773,1004,1733,1379,1508,1.3504,0.9318,0.8855,0.8752,0.7127,0.6961,0.7573,0.8328,0.8998,0.708,0.669,0.4904,0.4572,Measure
2026/05/15 11:49:51,71,Pw4,1,4136,9020,7009,5415,6095,5180,4602,4061,3636,4625,3236,6377,7132,1.3671,0.9459,0.8964,0.8839,0.7204,0.7025,0.7633,0.8383,0.9048,0.7125,0.6725,0.4944,0.4607,Measure
2026/05/15 11:49:51,70,Pw5,1,5755,9357,6749,4888,5451,4643,4196,3837,3739,4840,3241,6990,8362,1.3694,0.9469,0.8975,0.8858,0.7226,0.7045,0.7653,0.8403,0.9069,0.7148,0.6749,0.4969,0.4633,Measure
2026/05/15 11:49:51,69,Pw6,1,3676,7337,5239,3236,3403,2820,2560,2271,2207,2869,1901,4085,4805,1.3537,0.9319,0.8851,0.8753,0.7128,0.6959,0.757,0.8325,0.8993,0.7077,0.6689,0.4902,0.4566,Measure
2026/05/15 11:49:51,68,Pw7,1,23434,24997,18721,15888,18546,17440,15772,13577,11755,15486,13605,19364,19491,1.3627,0.939,0.8905,0.8796,0.7159,0.6982,0.7594,0.8351,0.9024,0.7111,0.6713,0.4924,0.4578,Measure
2026/05/15 11:50:00,75,Pw1,1,2904,4710,3871,3463,4410,4694,4336,3924,3521,4259,4639,5299,5497,1.3532,0.9357,0.8889,0.8786,0.7154,0.6977,0.7587,0.8341,0.9012,0.7101,0.6709,0.4928,0.4601,Measure
2026/05/15 11:50:00,74,Pw2,1,5277,8908,6737,5141,5608,5092,4635,4136,3881,5123,4327,6710,7323,1.3575,0.9363,0.8891,0.8794,0.7167,0.6995,0.7606,0.8361,0.9029,0.711,0.6714,0.4916,0.458,Measure
2026/05/15 11:50:00,73,Pw3,1,3594,6969,5365,4063,4862,5007,4844,4701,4730,5907,5725,8401,9207,1.3664,0.9445,0.8968,0.8854,0.7215,0.7036,0.7648,0.8406,0.9079,0.7162,0.6761,0.4966,0.4619,Measure
2026/05/15 11:50:00,72,Pw4,1,3080,6247,4036,2227,2220,1496,1241,1004,939,1161,1644,1603,1680,1.3508,0.9322,0.8858,0.8755,0.713,0.6963,0.7575,0.833,0.8999,0.7082,0.6691,0.4906,0.4574,Measure
2026/05/15 11:50:00,71,Pw5,1,4311,9157,7142,5569,6194,5349,4782,4160,3775,4917,3420,6472,7402,1.3671,0.9461,0.8965,0.884,0.7204,0.7026,0.7634,0.8384,0.9049,0.7126,0.6726,0.4945,0.4608,Measure
2026/05/15 11:50:00,70,Pw6,1,5764,9339,6849,4958,5531,4754,4222,3902,3943,4997,3391,7251,8575,1.3696,0.9468,0.8975,0.8858,0.7225,0.7045,0.7653,0.8403,0.9068,0.7148,0.6749,0.4969,0.4633,Measure
2026/05/15 11:50:00,69,Pw7,1,3527,7338,5063,3200,3417,2723,2499,2247,2178,2818,1815,4014,4720,1.3534,0.9317,0.8849,0.8751,0.7126,0.6958,0.7569,0.8324,0.8993,0.7077,0.6688,0.4901,0.4565,Measure
2026/05/15 11:50:09,76,Pw1,1,3379,5645,3525,1718,1407,999,883,836,927,925,1080,1461,1643,1.3489,0.9315,0.886,0.8765,0.7135,0.6961,0.7572,0.8327,0.8998,0.7085,0.6695,0.4907,0.4578,Measure
2026/05/15 11:50:09,75,Pw2,1,4430,8086,6773,5620,6444,6262,5899,5298,4840,6519,6392,8783,9139,1.352,0.9343,0.8873,0.8769,0.7138,0.696,0.757,0.8325,0.8996,0.7086,0.6695,0.4913,0.4587,Measure
2026/05/15 11:50:09,74,Pw3,1,4909,7907,5326,3378,3453,2556,2262,1992,1780,2506,1278,3600,4264,1.3535,0.9322,0.8849,0.8752,0.7125,0.6952,0.7563,0.8318,0.8987,0.7066,0.6669,0.4875,0.4535,Measure
2026/05/15 11:50:09,73,Pw4,1,3535,6999,5149,3904,4702,4889,4735,4610,4591,5773,5648,8190,9038,1.3672,0.9449,0.8971,0.8857,0.7218,0.7038,0.765,0.8408,0.9081,0.7164,0.6762,0.4969,0.4621,Measure
2026/05/15 11:50:09,72,Pw5,1,3043,6243,4153,2357,2369,1661,1425,1101,1073,1346,1653,1780,1883,1.3509,0.9323,0.8859,0.8755,0.713,0.6963,0.7575,0.833,0.8999,0.7082,0.6692,0.4907,0.4574,Measure
2026/05/15 11:50:09,71,Pw6,1,4251,8938,7074,5444,6062,5167,4589,3959,3529,4753,3236,6366,7100,1.3672,0.946,0.8965,0.8839,0.7204,0.7026,0.7634,0.8384,0.9048,0.7126,0.6726,0.4944,0.4607,Measure
2026/05/15 11:50:09,70,Pw7,1,5609,9229,6829,4890,5420,4584,4213,3836,3727,4864,3212,7092,8526,1.3692,0.9466,0.8973,0.8856,0.7224,0.7044,0.7652,0.8402,0.9067,0.7147,0.6749,0.4968,0.4632,Measure
2026/05/15 11:50:18,77,Pw1,1,3479,5616,3475,1757,1682,1329,1185,1123,1085,1450,1375,1983,2223,1.3497,0.932,0.8855,0.8753,0.7121,0.6945,0.7555,0.8311,0.8981,0.7069,0.6676,0.4893,0.4564,Measure
2026/05/15 11:50:18,76,Pw2,1,2859,4643,2624,1292,1733,2159,2133,2034,1956,2368,3078,2893,2912,1.3465,0.9291,0.8837,0.8742,0.7113,0.6939,0.7549,0.8305,0.8976,0.7063,0.6674,0.4885,0.4556,Measure
2026/05/15 11:50:18,75,Pw3,1,3103,5122,3139,1287,1042,769,662,627,604,774,1054,1090,1416,1.3499,0.932,0.885,0.8746,0.7114,0.6936,0.7546,0.83,0.8971,0.7059,0.6667,0.4888,0.4557,Measure
2026/05/15 11:50:18,74,Pw4,1,5089,7946,5423,3377,3532,2570,2237,1891,1782,2503,1336,3664,4407,1.3541,0.9325,0.8852,0.8754,0.7127,0.6954,0.7565,0.832,0.8988,0.7068,0.6671,0.4877,0.4536,Measure
2026/05/15 11:50:18,73,Pw5,1,3460,6526,4735,3509,4215,4594,4443,4244,4264,5377,5453,7808,8476,1.3673,0.9452,0.8973,0.8858,0.7219,0.7039,0.765,0.8409,0.9082,0.7165,0.6763,0.4969,0.4622,Measure
2026/05/15 11:50:18,72,Pw6,1,3202,6392,4166,2314,2269,1541,1204,985,833,1143,1650,1602,1720,1.3511,0.9323,0.8859,0.8755,0.7131,0.6963,0.7576,0.8331,0.9,0.7082,0.6692,0.4907,0.4575,Measure
2026/05/15 11:50:18,71,Pw7,1,4137,8877,7060,5373,6139,5189,4650,4008,3663,4730,3310,6417,7092,1.3669,0.9459,0.8963,0.8838,0.7203,0.7024,0.7633,0.8383,0.9047,0.7125,0.6725,0.4943,0.4607,Measure
2026/05/15 11:50:27,78,Pw1,1,6318,10336,8856,7340,8347,7677,7045,6388,5850,7506,7134,9766,10428,1.3504,0.9332,0.8869,0.877,0.714,0.6965,0.7575,0.8331,0.9002,0.7091,0.6701,0.4915,0.4587,Measure
2026/05/15 11:50:27,77,Pw2,1,3437,5043,3280,2022,2152,2070,1965,1854,1795,2114,2233,2723,2980,1.3501,0.9323,0.8856,0.8754,0.7123,0.6946,0.7556,0.8312,0.8983,0.7071,0.6678,0.4895,0.4567,Measure
2026/05/15 11:50:27,76,Pw3,1,4330,7320,5191,3248,3243,2426,2057,1800,1591,2134,1239,2973,3427,1.3466,0.9288,0.8831,0.8736,0.7106,0.6931,0.7542,0.8297,0.8967,0.7054,0.6664,0.4879,0.4545,Measure
2026/05/15 11:50:27,75,Pw4,1,3084,5209,3172,1195,1002,760,719,707,624,804,1178,960,1277,1.3504,0.9324,0.8852,0.8748,0.7116,0.6938,0.7547,0.8301,0.8973,0.7061,0.6668,0.4891,0.4559,Measure
2026/05/15 11:50:27,74,Pw5,1,5047,8097,5432,3422,3529,2747,2395,2012,1732,2670,1394,3798,4506,1.3549,0.933,0.8856,0.8756,0.7128,0.6956,0.7567,0.8322,0.899,0.707,0.6672,0.4879,0.4538,Measure
2026/05/15 11:50:27,73,Pw6,1,3449,6741,4991,3707,4396,4680,4455,4268,4314,5480,5470,7899,8527,1.3674,0.9453,0.8973,0.8858,0.7219,0.7039,0.7651,0.8409,0.9082,0.7166,0.6764,0.497,0.4623,Measure
2026/05/15 11:50:27,72,Pw7,1,3108,6394,4016,2276,2253,1545,1271,1031,911,1186,1617,1639,1673,1.3508,0.9323,0.8858,0.8754,0.7129,0.6962,0.7575,0.833,0.8999,0.7082,0.6692,0.4906,0.4574,Measure
2026/05/15 11:50:36,79,Pw1,1,5669,8024,7019,6253,7431,7245,6813,6278,6143,7927,7471,11446,13149,1.3787,0.955,0.9077,0.897,0.7334,0.7155,0.7762,0.8509,0.917,0.7242,0.685,0.5047,0.4706,Measure
2026/05/15 11:50:36,78,Pw2,1,2234,3271,1676,2048,2661,2988,2733,2540,2389,2578,3234,2682,2410,1.3502,0.9335,0.8872,0.8772,0.714,0.6965,0.7575,0.8331,0.9002,0.709,0.6698,0.4914,0.4586,Measure
2026/05/15 11:50:36,77,Pw3,1,4277,6739,4445,2595,2498,1770,1476,1309,1220,1570,659,2486,2758,1.3488,0.9311,0.8842,0.8738,0.7105,0.6927,0.7537,0.8292,0.8963,0.7051,0.6656,0.4877,0.4545,Measure
2026/05/15 11:50:36,76,Pw4,1,4574,7375,5185,3187,3244,2380,1965,1675,1483,2060,1169,2955,3434,1.3468,0.9292,0.8835,0.8739,0.7108,0.6933,0.7544,0.8298,0.8969,0.7056,0.6665,0.4881,0.4547,Measure
2026/05/15 11:50:36,75,Pw5,1,3196,5451,3266,1368,1194,854,765,696,712,880,1146,1190,1510,1.3507,0.9329,0.8857,0.8751,0.7117,0.6938,0.7548,0.8302,0.8973,0.7061,0.6668,0.4891,0.4559,Measure
2026/05/15 11:50:36,74,Pw6,1,5199,8055,5349,3409,3424,2688,2365,1923,1868,2594,1340,3662,4344,1.3549,0.9332,0.8857,0.8757,0.7128,0.6955,0.7566,0.8321,0.899,0.7069,0.6672,0.4879,0.4538,Measure
2026/05/15 11:50:36,73,Pw7,1,3393,6859,5070,3874,4684,4844,4623,4508,4362,5686,5555,8131,8901,1.367,0.9452,0.8973,0.8858,0.7217,0.7038,0.7649,0.8407,0.908,0.7164,0.6762,0.4968,0.4621,Measure
2026/05/15 11:50:45,80,Pw1,1,7223,15418,14779,12945,14255,13048,11597,10046,8890,9848,8503,11057,11209,1.3665,0.9462,0.8985,0.8872,0.7241,0.7068,0.7678,0.8429,0.9093,0.7172,0.6774,0.4986,0.4653,Measure
2026/05/15 11:50:45,79,Pw2,1,4479,6944,8456,10052,12466,13079,11921,10507,9181,10942,11854,12386,11714,1.3777,0.954,0.9068,0.8961,0.7327,0.7148,0.7755,0.8503,0.9165,0.7235,0.6843,0.504,0.47,Measure
2026/05/15 11:50:45,78,Pw3,1,4517,6914,4529,2655,2675,1893,1630,1359,1224,1752,921,2536,3129,1.3469,0.9296,0.8834,0.8734,0.7103,0.6927,0.7537,0.8292,0.8963,0.7051,0.6659,0.4877,0.4545,Measure
2026/05/15 11:50:45,77,Pw4,1,4201,6797,4423,2596,2595,1685,1508,1180,1077,1609,576,2294,2921,1.3489,0.9308,0.884,0.8738,0.7106,0.6929,0.7538,0.8293,0.8964,0.7052,0.6657,0.4878,0.4545,Measure
2026/05/15 11:50:45,76,Pw5,1,4599,7457,5241,3329,3290,2553,2186,1875,1615,2198,1379,3139,3710,1.3469,0.9291,0.8834,0.8738,0.7108,0.6934,0.7543,0.8299,0.897,0.7056,0.6665,0.4882,0.4548,Measure
2026/05/15 11:50:45,75,Pw6,1,3215,5452,3238,1391,1124,880,707,661,665,784,1170,1035,1239,1.3505,0.9326,0.8854,0.8749,0.7117,0.6938,0.7548,0.8302,0.8974,0.7062,0.6668,0.4892,0.456,Measure
2026/05/15 11:50:45,74,Pw7,1,5173,8033,5413,3475,3448,2725,2381,2027,1826,2566,1389,3667,4406,1.3543,0.9326,0.8853,0.8754,0.7127,0.6954,0.7565,0.832,0.8989,0.7069,0.6671,0.4878,0.4537,Measure
2026/05/15 11:50:54,81,Pw1,1,2341,3814,3525,3321,4157,4112,3855,3646,3515,4603,4323,6148,7090,1.384,0.9593,0.9097,0.8975,0.7336,0.7154,0.7761,0.8508,0.9171,0.7245,0.6847,0.5055,0.4719,Measure
2026/05/15 11:50:54,80,Pw2,1,4513,11169,10399,8456,9256,8060,7046,6062,5357,5711,4476,6265,6574,1.3672,0.947,0.8994,0.8881,0.725,0.7077,0.7687,0.8438,0.9103,0.7181,0.6783,0.4995,0.4661,Measure
2026/05/15 11:50:54,79,Pw3,1,2145,2768,4318,6160,7542,7971,7164,6227,5233,5885,6731,5725,4698,1.3727,0.9488,0.9017,0.8911,0.7276,0.7096,0.7703,0.845,0.9112,0.7182,0.6789,0.4989,0.4644,Measure
2026/05/15 11:50:54,78,Pw4,1,4221,6680,4339,2552,2558,1675,1486,1201,1181,1473,605,2311,2877,1.3471,0.9298,0.8835,0.8735,0.7105,0.6928,0.7538,0.8293,0.8964,0.7052,0.666,0.4879,0.4545,Measure
2026/05/15 11:50:54,77,Pw5,1,4402,6784,4617,2659,2518,1811,1594,1383,1262,1589,610,2510,3031,1.3492,0.9312,0.8842,0.8739,0.7107,0.6929,0.754,0.8294,0.8965,0.7053,0.6658,0.488,0.4546,Measure
2026/05/15 11:50:54,76,Pw6,1,4551,7447,5228,3172,3191,2436,2089,1746,1606,2101,1268,3011,3479,1.3469,0.9291,0.8834,0.8738,0.7108,0.6933,0.7544,0.8299,0.8969,0.7056,0.6665,0.4882,0.4547,Measure
2026/05/15 11:50:54,75,Pw7,1,3175,5183,3141,1246,1042,720,665,607,546,725,1113,980,1250,1.35,0.9322,0.8851,0.8748,0.7115,0.6937,0.7546,0.8301,0.8972,0.706,0.6667,0.489,0.4559,Measure
2026/05/15 11:51:03,82,Pw1,1,4000,1971,2386,2709,3285,3967,3895,3802,3744,5294,5878,7339,7530,1.3833,0.9629,0.9137,0.9009,0.7361,0.7168,0.7771,0.8516,0.9177,0.725,0.6846,0.5054,0.4715,Measure
2026/05/15 11:51:03,81,Pw2,1,4793,5228,5960,5749,6404,6535,5934,5238,4527,5490,6492,6214,5780,1.3816,0.9568,0.9071,0.8949,0.731,0.7128,0.7734,0.8482,0.9145,0.7218,0.682,0.5029,0.4693,Measure
2026/05/15 11:51:03,80,Pw3,1,6366,14637,13904,12218,13689,12378,10998,9622,8673,9447,7819,10851,11055,1.3652,0.9447,0.897,0.8858,0.7227,0.7054,0.7663,0.8414,0.9079,0.7157,0.6759,0.4974,0.4636,Measure
2026/05/15 11:51:03,79,Pw4,1,2334,2922,4390,6136,7458,7926,7131,6190,5264,5912,6716,5810,4897,1.3731,0.9491,0.9019,0.8913,0.7278,0.7098,0.7704,0.8451,0.9114,0.7183,0.679,0.4991,0.4645,Measure
2026/05/15 11:51:03,78,Pw5,1,4225,6792,4523,2728,2750,1967,1621,1353,1283,1707,819,2586,3034,1.3475,0.9303,0.8838,0.8737,0.7105,0.6928,0.7539,0.8294,0.8965,0.7052,0.6659,0.4879,0.4546,Measure
2026/05/15 11:51:03,77,Pw6,1,4176,6859,4398,2595,2481,1747,1516,1316,1227,1610,650,2321,3020,1.3489,0.931,0.8841,0.8738,0.7107,0.6929,0.7539,0.8294,0.8965,0.7052,0.6658,0.4879,0.4545,Measure
2026/05/15 11:51:03,76,Pw7,1,4340,7477,5269,3213,3165,2411,2048,1724,1523,2170,1310,3051,3536,1.3465,0.9288,0.8831,0.8737,0.7107,0.6932,0.7542,0.8297,0.8968,0.7055,0.6665,0.488,0.4546,Measure
2026/05/15 11:51:12,83,Pw1,1,1725,3396,1044,691,927,1491,1397,1290,1090,732,1956,849,1602,1.3724,0.9481,0.8986,0.8864,0.7228,0.7048,0.7656,0.8405,0.9069,0.7144,0.675,0.4957,0.4623,Measure
2026/05/15 11:51:12,82,Pw2,1,2724,3511,2878,2266,2630,2402,2184,1978,1939,2228,1878,2869,2941,1.3835,0.9627,0.9137,0.901,0.7362,0.717,0.7773,0.8517,0.918,0.7253,0.685,0.5058,0.4719,Measure
2026/05/15 11:51:12,81,Pw3,1,4261,4489,4709,4151,4149,4029,3537,3037,2501,2703,3893,2661,1851,1.3808,0.9556,0.906,0.8937,0.7297,0.7114,0.772,0.8467,0.9131,0.7203,0.6805,0.5016,0.4675,Measure
2026/05/15 11:51:12,80,Pw4,1,6390,14383,13709,11871,13120,11812,10583,9256,8223,9052,7394,10259,10451,1.3659,0.9453,0.8976,0.8862,0.7231,0.7057,0.7667,0.8417,0.9082,0.716,0.6761,0.4977,0.4638,Measure
2026/05/15 11:51:12,79,Pw5,1,1997,2716,4722,6558,8044,8413,7660,6681,5837,6388,7228,6152,4952,1.3731,0.9491,0.9018,0.8911,0.7276,0.7097,0.7703,0.845,0.9112,0.7182,0.6789,0.499,0.4645,Measure
2026/05/15 11:51:12,78,Pw6,1,4450,6807,4442,2697,2680,1824,1565,1218,1265,1574,669,2391,3018,1.3474,0.93,0.8836,0.8736,0.7105,0.6929,0.7539,0.8294,0.8965,0.7052,0.666,0.4879,0.4546,Measure
2026/05/15 11:51:12,77,Pw7,1,4275,6796,4501,2612,2526,1660,1450,1235,1117,1534,633,2305,2836,1.3487,0.9308,0.884,0.8737,0.7106,0.6928,0.7538,0.8293,0.8964,0.7052,0.6657,0.4878,0.4545,Measure
2026/05/15 11:51:21,84,Pw1,1,5508,9082,7373,6257,7293,6769,6276,5602,5352,6995,5759,9342,10547,1.3777,0.9562,0.9065,0.8933,0.7292,0.711,0.7717,0.8464,0.9127,0.7198,0.6798,0.5007,0.4672,Measure
2026/05/15 11:51:21,83,Pw2,1,773,1593,3056,4258,5082,5351,5038,4478,4001,4191,5354,4247,3770,1.3737,0.9493,0.9001,0.8879,0.7243,0.7063,0.767,0.8419,0.9084,0.7159,0.6764,0.4971,0.4637,Measure
2026/05/15 11:51:21,82,Pw3,1,1664,2942,2547,2338,3285,3548,3462,3383,3379,4108,3651,5183,5341,1.3815,0.9607,0.9115,0.8987,0.7339,0.7146,0.7748,0.8492,0.9155,0.7227,0.6823,0.5034,0.4691,Measure
2026/05/15 11:51:21,81,Pw4,1,3863,4080,4186,3696,3747,3761,3342,2858,2421,2640,3878,2738,1873,1.381,0.9558,0.9061,0.8937,0.7298,0.7115,0.7721,0.8468,0.9132,0.7204,0.6805,0.5018,0.4676,Measure
2026/05/15 11:51:21,80,Pw5,1,6163,13989,13359,11478,12737,11507,10172,8975,8032,8749,7185,9826,10110,1.3662,0.9456,0.8978,0.8863,0.7232,0.7058,0.7668,0.8418,0.9083,0.7161,0.6762,0.4978,0.4639,Measure
2026/05/15 11:51:21,79,Pw6,1,2381,2807,4424,6208,7581,8074,7282,6302,5408,5925,6852,5861,4882,1.3733,0.9492,0.902,0.8913,0.7278,0.7098,0.7705,0.8452,0.9114,0.7184,0.679,0.4991,0.4646,Measure
2026/05/15 11:51:21,78,Pw7,1,4428,6775,4512,2675,2553,1806,1515,1238,1173,1607,733,2434,2979,1.3471,0.9298,0.8835,0.8735,0.7104,0.6928,0.7538,0.8293,0.8964,0.7052,0.666,0.4878,0.4545,Measure
2026/05/15 11:51:30,85,Pw1,1,3798,5468,5034,4058,4391,3715,3232,2733,2464,3351,2961,4437,4960,1.3633,0.9416,0.894,0.8827,0.7194,0.7022,0.7632,0.8383,0.9048,0.7126,0.6735,0.4941,0.4608,Measure
2026/05/15 11:51:30,84,Pw2,1,2288,3163,2440,3243,4135,4746,4521,4306,3923,4519,5744,5264,4990,1.3775,0.9561,0.9066,0.8934,0.7293,0.711,0.7717,0.8464,0.9126,0.7197,0.6797,0.5005,0.467,Measure
2026/05/15 11:51:30,83,Pw3,1,1306,2909,609,1323,1607,2125,1943,1730,1472,994,2437,473,1478,1.3711,0.9464,0.897,0.8848,0.7212,0.7031,0.7638,0.8386,0.9051,0.7125,0.673,0.494,0.4602,Measure
2026/05/15 11:51:30,82,Pw4,1,1841,3043,2536,2380,3393,3722,3632,3525,3433,4211,3817,5302,5428,1.3819,0.9609,0.9118,0.8989,0.7341,0.7147,0.775,0.8494,0.9156,0.7229,0.6824,0.5036,0.4692,Measure
2026/05/15 11:51:30,81,Pw5,1,4018,4042,4199,3713,3719,3698,3282,2878,2356,2708,3909,2642,1801,1.3811,0.9559,0.9061,0.8938,0.7299,0.7116,0.7722,0.8469,0.9132,0.7205,0.6806,0.5018,0.4677,Measure
2026/05/15 11:51:30,80,Pw6,1,6635,14295,13738,11896,13193,11852,10604,9250,8347,9004,7434,10285,10495,1.366,0.9454,0.8976,0.8862,0.7231,0.7057,0.7667,0.8418,0.9083,0.716,0.6762,0.4978,0.4639,Measure
2026/05/15 11:51:30,79,Pw7,1,2242,2863,4648,6414,7797,8327,7474,6561,5519,6210,6977,5996,5096,1.373,0.949,0.9017,0.8911,0.7276,0.7096,0.7703,0.845,0.9112,0.7182,0.6789,0.4989,0.4645,Measure
2026/05/15 11:51:39,86,Pw1,1,4221,8366,7267,5510,5951,5050,4444,3771,3320,4208,3965,5316,5771,1.3756,0.9546,0.9077,0.896,0.7316,0.7128,0.7735,0.8487,0.9154,0.7233,0.6836,0.5031,0.4688,Measure
2026/05/15 11:51:39,85,Pw2,1,3828,5253,5022,3759,3586,2765,2272,1845,1581,1571,1513,2200,2593,1.3614,0.9396,0.8921,0.8808,0.7175,0.7002,0.7613,0.8364,0.903,0.7107,0.6716,0.4922,0.4589,Measure
2026/05/15 11:51:39,84,Pw3,1,3668,5745,3582,2125,2351,1819,1618,1388,1289,1614,1279,2363,3180,1.3759,0.954,0.9044,0.891,0.7269,0.7086,0.7692,0.8439,0.9101,0.7172,0.6772,0.4983,0.4644,Measure
2026/05/15 11:51:39,83,Pw4,1,1302,2990,556,1310,1607,2141,2040,1733,1435,1051,2412,440,1383,1.3714,0.9465,0.8973,0.8851,0.7214,0.7034,0.764,0.8389,0.9053,0.7127,0.6731,0.4943,0.4603,Measure
2026/05/15 11:51:39,82,Pw5,1,1890,3265,2627,2360,3273,3605,3538,3480,3329,4117,3749,5204,5284,1.3819,0.9608,0.9118,0.8989,0.7341,0.7147,0.775,0.8494,0.9155,0.7228,0.6823,0.5036,0.4692,Measure
